Sample_Names,Alias,Geography,Methanobacteriaceae,Brevibacteriaceae,Corynebacteriaceae,Dermabacteraceae,Dermatophilaceae,Micrococcaceae,Propionibacteriaceae,Bifidobacteriaceae,Coriobacteriaceae,Bacteroidaceae,Porphyromonadaceae,Prevotellaceae,Rikenellaceae,Chlamydiaceae,Deferribacteraceae,Deinococcaceae,Fibrobacteraceae,Planococcaceae,Staphylococcaceae,Aerococcaceae,Enterococcaceae,Lactobacillaceae,Leuconostocaceae,Streptococcaceae,Clostridiaceae,Eubacteriaceae,Lachnospiraceae,Oscillospiraceae,Peptostreptococcaceae,Ruminococcaceae,Erysipelotrichaceae,Acidaminococcaceae,Veillonellaceae,Fusobacteriaceae,Alcaligenaceae,Burkholderiaceae,Comamonadaceae,Oxalobacteraceae,Sutterellaceae,Neisseriaceae,Desulfovibrionaceae,Campylobacteraceae,Helicobacteraceae,Succinivibrionaceae,Enterobacteriaceae,Pasteurellaceae,Moraxellaceae,Pseudomonadaceae,Brachyspiraceae,Spirochaetaceae,Verrucomicrobiaceae,Cryptosporidiidae,Saccharomycetaceae,Enterocytozoonidae,Myoviridae,Podoviridae,Siphoviridae,Adenoviridae,Anelloviridae,Geminiviridae,Microviridae,Parvoviridae,Potyviridae,Retroviridae
ERR1135379,BHZ-11B,China,4.63702889563057,0,0,0,0,0,0,2.1559971585542,0,1.69307990348922,4.31940217309466,3.35884252215738,0,0,0,0,0,0,0,0,0,5.39356812060235,0,2.76514545826096,0,0,4.41278737865841,4.51467689835241,4.24065024185081,5.13454282231659,3.65793596422703,1.45659552699141,0,0,0,0,0,0,0,0,4.33362339786453,2.89041251705026,3.20634000736761,0,5.64481704081505,0,3.25496938752354,0,0,3.09374334891655,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376714860767714
ERR1135380,BHZ-12B,China,5.18738276313005,0,3.40113083421921,0,0,0,0,0,0,0,4.47938020266382,3.99220096637985,0,0,0,0,0,0,0,0,0,5.54568548360604,0,3.69506167259253,0,0,4.64153084560962,4.57721570407982,4.68913942508794,5.45136184759454,3.62625987850591,0,0,0,0,0,0,0,0,0,4.04066521991548,0,0,0,4.1886011133354,0,0,0,0,3.53986051162636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639592270483123
ERR1135381,BHZ-1B,China,4.85267784589904,0,3.29951244253836,0,0,0,0,4.26886966718978,2.70526999859284,0,4.65317229806624,4.41332419322029,0,0,0,0,0,0,0,0,0,5.18487054400156,0,2.66820461957027,0,0,5.10632525848545,4.89706370954653,5.06702594588822,5.21873478038159,3.56658403980829,3.57481744013141,5.00741854250633,0,0,0,0,0,3.95794987357179,0,4.81841778602838,0,0,0,3.82763285042216,0,0,0,0,3.56658403980829,0,0,0,0,0,0,0,0,0,0,0,0,0,0.711811376161191
ERR1135382,BHZ-2B,China,5.13760985282032,0,0,0,0,0,0,2.30011890339504,0,0,4.19275473439377,2.89181308618019,0,0,0,0,0,0,0,0,0,5.40509744484526,0,3.12217406665248,0,0,4.47504909984123,4.47086369352932,4.04773502563601,5.07132469003861,3.79541742897675,0,0,0,0,0,0,0,0,0,4.16656033025177,0,2.55197543353128,0,5.57528197377999,0,0,3.57046760566079,0,3.07064962006749,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135383,BHZ-3B,China,5.37676713796663,0,0,0,0,0,0,4.15136296795891,2.76424362018285,0,4.27922593479759,4.11724711566589,0,0,0,0,0,0,0,0,0,5.32442032289256,0,3.72060916928862,0,1.79693569040711,4.75618263629956,4.73558114559407,4.63823103457348,5.38901858148596,4.03031072155917,1.75623563678122,4.53414689214405,0,0,0,0,0,0,0,4.08052450135557,0,0,0,4.59487246497013,0,0,0,0,3.39070151899714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135384,BHZ-4B,China,5.13313415641712,0,2.39992543091268,0,0,0,0,4.03978273051255,0,0,4.84073905829122,4.03537596117075,0,0,0,0,0,0,0,3.42034172298161,2.75483580588538,5.28636366007424,0,3.83576276505722,0,0,4.92019049289531,4.99845771134141,4.62301493571395,5.34677690540349,3.73148800397436,0,3.78503724553975,0,0,0,0,0,0,0,4.2951011640575,3.48304928502109,4.13873879331843,0,4.0166849267751,0,4.65156838044933,4.09451682728388,0,3.82307683510585,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135385,BHZ-5B,China,5.31235829493364,0,2.75268385761866,0,0,0,0,1.44158194866036,2.40043828947961,2.67691458283202,4.10655329978564,4.75045958509358,2.80284109685243,0,0,0,0,0,0,0,0,5.44558055503924,0,3.75647533854268,2.63609984140052,2.66706483609268,4.54675785815066,4.5335256834045,4.53710133519672,5.38544304836815,3.90429659240725,1.56257507958459,0,0,0,0,0,0,3.52928386352285,0,3.76965266676616,0,0,0,4.85678870266545,0,0,0,0,3.33283452293622,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135386,BHZ-6B,China,5.06934416152035,0,1.89240494959554,0,0,0,0,3.83813092681947,2.44188753592203,0,4.53701311664568,4.28416593735759,2.58018505066937,0,0,0,0,0,0,0,0,5.35142267223212,0,3.62238478443729,0,0,4.80111443088208,4.59917429238986,4.30353119287938,5.45026034263732,3.41400724675397,2.78850943903468,4.47323388350329,0,0,0,0,0,3.44649881443858,0,4.44571376542578,0,0,0,5.08831081086566,0,0,0,0,3.11364029824493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.598098917099926
ERR1135387,BHZ-7B,China,5.25650116048266,0,1.87210600525356,0,0,0,0,0,0,0,4.41213100702543,3.56565841856365,0,0,0,0,0,0,0,0,0,5.55501667292198,0,3.5444583364167,0,0,4.57889754155926,4.46596640492078,4.4792383057775,5.45855988060396,3.44705340452522,0,0,0,0,0,0,0,0,0,3.92377870071075,0,0,0,4.46242537542878,0,0,0,0,3.40374249539985,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135388,BHZ-8B,China,5.23782032991236,0,0,0,0,0,0,0,0,0,4.20350049470682,3.44211317863578,0,2.29108821370977,0,0,0,0,0,0,0,5.1021429811796,0,2.95511822804492,0,0,4.37423027581612,4.56700032770586,4.29153794624,5.19345150840432,3.54697939263918,0,0,0,0,0,0,0,0,0,4.40019762914988,0,0,0,5.61711058909091,0,0,0,0,3.23877757278618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135389,BHZ-9B,China,5.51475794760961,0,0,0,0,0,0,3.35463316416218,0,0,4.43939728416979,2.73808186938041,0,0,0,0,0,0,0,0,0,5.26144195679157,0,3.27824239704047,0,0,4.63497814496395,4.70687088701898,4.64257964676377,5.3821742806671,3.67187826978758,0,3.55437697249137,0,0,0,2.4604641150709,0,0,0,3.98464682642456,0,0,0,4.65726744256493,0,4.1329653057656,0,0,3.24990367638086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135390,BMZ-10B,China,4.50084216094941,0,0,0,0,0,0,3.9835687512646,0,0,4.21191570946286,2.99801461683487,0,0,0,0,0,0,0,0,0,5.77759024931479,0,3.86304934220087,0,0,4.72076218312636,4.48887562471126,4.50943758453665,5.18863206927345,3.52517201581486,0,4.11267332734758,0,0,0,0,0,0,0,3.84030585946738,0,0,0,0,0,0,0,0,4.6185790676461,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135391,BMZ-11B,China,5.15213715527258,0,3.85243141520698,0,0,0,0,0,0,0,4.73275667850833,0,0,0,0,0,0,0,0,0,0,4.12608449888283,0,0,0,0,4.21835396984354,4.57611607697478,4.18912485574997,5.68207477256654,4.3861213294619,0,3.70369413436681,0,0,0,0,0,0,0,4.25179128945895,0,0,0,5.2466794100328,0,0,0,0,3.96489939555261,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135392,BMZ-12B,China,4.98251351585091,0,0,0,0,0,0,0,0,0,4.84210891398422,0,0,0,0,0,0,0,0,0,0,5.6204080403902,0,4.29398988416376,0,0,4.7208313540393,4.89916607850692,4.42711111152128,5.28679113515236,3.15117859953431,0,0,0,0,0,0,0,0,0,4.3511161561793,0,0,0,0,0,0,0,0,4.33221586410568,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135393,BMZ-13B,China,5.28358643802197,0,0,0,0,0,0,0,0,0,4.24025335759578,4.51172322475219,0,0,0,0,0,0,0,0,0,5.42677204746588,0,4.18319602745868,0,0,4.77495084030363,4.57420422280237,4.69387143370123,5.2653804369813,3.84091638695708,0,0,0,0,0,0,0,0,0,2.51312953094016,0,0,0,5.13866164511049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135394,BMZ-14B,China,4.88032265705777,0,0,0,0,0,0,4.50792942530344,3.03392716997558,0,4.66906992869532,4.34502712081722,0,0,0,0,0,0,0,0,0,5.2928027860207,0,3.38049368772934,0,0,4.6689840081933,4.88967604742772,4.73004661365874,5.45909170787114,3.65028199953877,2.9614495255359,5.04841576081224,0,0,0,0,0,4.04092595067221,0,4.46900873264638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00999993178635
ERR1135395,BMZ-15B,China,4.94283756360086,0,0,0,0,0,0,4.38649825152172,0,0,5.00827257462777,4.75087196568225,0,0,0,0,0,0,0,0,0,5.19493546402572,0,0,0,0,4.43088770336018,4.98354036836421,4.68684792663278,5.48581817971628,3.34884574442324,0,4.72159211669722,0,0,0,0,0,3.7786390106513,0,4.53424741810679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135396,BMZ-16B,China,4.87660178524165,0,0,0,0,0,0,0,0,0,4.81048472748214,2.12509687308303,0,0,0,0,0,0,0,0,0,5.64349058534492,0,4.48332697879633,0,2.26629402539846,4.89159252737393,4.79482671087606,4.3951834359938,5.24004245576615,3.43816029856335,2.23506194683892,0,0,0,0,0,0,3.31010749374099,0,4.29466063091079,0,0,0,4.06186831833679,0,0,0,0,4.15320240307368,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135397,BMZ-17B,China,4.6224042017313,0,0,0,0,0,0,3.33783648601735,0,0,4.25981066259751,3.87295785527759,0,0,0,0,0,0,0,0,0,5.45587545688717,0,4.27665431089294,0,0,4.71610111011714,4.57652068139694,4.60046021764592,5.67408105113245,3.57392467522269,0,3.21210935360493,0,0,0,0,3.7291488672982,0,0,4.03971219928346,0,0,0,3.14246024143238,0,0,0,0,2.93788478903212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135398,BMZ-1B,China,5.3091778556881,0,3.2612848730074,0,3.89825448508724,0,0,3.58112188311684,0,0,4.48299587249619,3.37638391357696,0,0,0,0,0,0,0,0,0,4.81037253342915,0,4.06226396507476,0,0,4.74231281442987,4.43839436958553,4.7662042687761,5.60390690260713,3.93922137103206,0,4.67365242996187,0,0,0,0,0,0,0,3.69350604165272,0,0,0,4.65813555957965,0,0,0,0,4.39187574427345,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135399,BMZ-2B,China,5.1849703069055,0,0,0,0,0,0,0,0,0,4.55012529414806,0,0,0,0,0,0,0,0,0,0,5.51675274491138,0,4.0986188929879,0,0,4.8310020417136,4.82600483286094,4.72601654095753,5.24728517541757,3.77596258583985,0,0,0,0,0,0,0,3.21138593769809,0,3.99144710328099,0,0,0,4.84752410948079,0,0,4.24868758511729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135400,BMZ-3B,China,0,0,0,0,0,0,0,0,2.14526610519723,0,4.3705655237344,5.0637328532165,0,0,0,0,0,0,0,0,0,5.55219589920315,0,4.12227375022906,0,0,5.12380547467306,4.53238777195278,4.84472125809868,5.07679012818307,4.18071599620025,0,3.54641934353419,0,0,4.00168848390272,0,0,3.59679655898904,0,0,0,0,0,5.0073970809956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.816168151964394
ERR1135401,BMZ-4B,China,5.21246748375855,0,2.1173116067917,0,3.52513879407556,0,0,0,2.91748429553822,0,4.38429245340011,3.99180596739604,0,0,0,0,0,0,0,0,0,5.7158744553076,0,4.32926336552264,0,0,4.47069924277888,4.57744928375055,4.34724852902137,5.16310612658493,3.6128057748846,2.31162809462959,0,0,0,0,0,3.2215877903012,0,0,4.11034043792289,0,0,0,3.50346007794822,0,0,0,0,2.14986296834982,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135402,BMZ-5B,China,4.68069060704796,0,3.46731720553031,0,0,0,0,3.95219179873876,0,0,4.30265694315181,3.50237992872964,0,0,0,0,0,0,0,0,0,5.72131675213952,0,3.91267883713947,0,0,4.7452586146464,4.5343107852602,4.35740542802831,5.26979447771733,3.58180568030411,0,4.01907743134909,0,0,0,0,0,0,0,4.12279159616476,0,0,0,3.32528645245094,0,0,4.0050227340864,0,4.64195399436741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135403,BMZ-6B,China,4.96172824756754,0,3.24819206386122,0,0,0,0,0,2.9792472982391,0,3.86707821489846,4.51288397720076,2.233350070897,0,0,0,0,0,0,0,0,5.82364973840321,0,3.79922805695133,0,0,4.55531330322311,4.36676127435154,4.02991738945805,4.98940675629586,4.01339415138179,0,0,0,0,0,0,0,3.02233391186627,0,4.10582505648206,0,0,0,3.07707182435039,0,0,0,0,2.38354020144902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135404,BMZ-7B,China,4.94475429594181,0,3.06278881654031,0,0,0,0,4.28247004148446,2.93899006320496,0,4.27921014346448,4.7580824901939,0,0,0,0,0,0,0,0,0,5.60387914705481,0,3.72741345374037,0,0,4.86378872983499,4.3341711943436,4.37281856060416,5.4113255457115,3.25308549524101,2.20555083112655,4.15060036962891,0,0,0,0,2.40219156453999,3.12603691407713,0,4.05764405960461,0,0,0,3.16467604757535,0,0,0,0,2.90087825857512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568655106006039
ERR1135405,BMZ-8B,China,5.25839541955212,0,2.56545577741886,0,0,0,0,4.54848673716715,2.64822453538552,0,4.24153249480621,3.98431718484288,0,0,0,0,0,0,0,0,0,5.58589310824566,0,3.59499369604431,0,0,4.64157903787472,4.51399717432634,3.84623497185508,5.28237792050431,3.65436723716178,0,4.80901242746245,0,0,0,0,2.36204394541735,0,0,3.90440573718331,0,0,0,0,0,0,0,0,4.14235503319828,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135406,BMZ-9B,China,5.27645355351258,0,3.80578385032181,0,0,0,0,0,0,0,4.60694434653045,0,0,0,0,0,0,0,0,3.67915854630174,0,4.81217120298228,0,3.18172759390862,0,0,4.37889825152714,4.58831799094089,4.59482930110888,5.70062907870055,4.11419665379096,0,0,0,0,0,0,0,0,0,4.40591867128132,0,0,0,4.57472698080779,0,0,0,0,4.11458352340138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135407,DB-11B,China,4.90308049639666,0,0,3.22641443558051,0,0,0,4.26572033717568,0,0,4.37730130302691,4.29422626666931,0,0,0,0,2.52951300828187,0,0,0,0,5.29703215881551,0,4.20721468880623,3.10104037903616,2.12829962766997,4.14552312903163,4.59026913186256,4.46818028794506,5.42106042954471,3.48549245836058,2.20585059304739,4.12005839976333,0,0,0,0,0,3.01008655439321,0,4.52332420158987,0,0,0,5.33892518758616,0,0,0,0,4.40410314332841,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135408,DB-510B,China,5.41216603962604,0,3.25905082189012,0,0,0,0,4.19566427157875,0,0,4.48633144504851,3.68955484405379,0,0,0,0,2.07816863756021,0,0,0,0,4.61700606317488,0,4.51567289460825,0,2.02194689077612,4.36111118642788,4.36211793746687,4.21603401244372,5.57806197436854,3.72604370647573,2.15820929134662,3.86939963784762,0,0,0,0,0,0,0,4.48226046920821,0,3.34452109138588,0,4.79795491088472,0,0,0,0,4.81214701953142,2.22576890410039,0,0,0,0,0,1.40189452775045,0,0,0,0,0,0,0
ERR1135409,DB-511B,China,4.84232199167522,0,3.96064429472184,0,3.45619817035086,2.42544433997128,0,3.93012270368698,3.54006443706489,0,3.95165812380567,5.17283992737193,0,0,0,0,0,0,0,0,0,4.35940301924204,0,4.20829117733201,2.43940328713952,4.3637168466032,5.01958203814004,4.53231083737175,4.32406406897088,5.52246707504237,4.41928260829079,2.95493325971524,4.82869290176057,0,0,0,0,0,4.11708052797139,0,4.46108889452332,0,3.2655699640926,0,4.67189375784046,0,0,0,0,3.89272187573428,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135410,DB-512B,China,5.24996876125672,0,0,3.38684183149082,3.25654596529587,3.07105968741598,0,4.07118349839943,2.81415505615099,0,4.37130829260791,4.16918824484707,0,0,0,0,2.56377900677482,0,0,2.5228303185424,0,3.93057269729683,0,4.20410031288946,3.17263036601215,2.86339971261959,4.26571250909057,4.43990509097358,4.76774841028833,5.37820611710063,3.85701873006375,3.48576708622113,4.27037711949724,0,0,0,0,0,0,0,4.50627069965191,0,0,0,5.51280034966287,0,3.49844123037486,0,0,3.73074427514544,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135411,DB-515B,China,4.54964435214001,0,0,0,3.87164213083325,0,0,3.04341616525554,2.56708015604226,0,4.37272607426347,4.76755835322425,0,0,0,0,2.83099767135231,0,0,0,0,4.92280022753163,0,4.2640928866482,0,2.09888352769687,4.32097604536812,4.80395467860891,4.76076504027537,5.51966275901823,3.48592597900584,0,4.05891485011172,0,0,0,0,0,3.98027762910708,0,4.59131328808528,0,0,3.37226606480665,5.28813912166217,0,0,0,0,4.5785233425364,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135412,DB-517B,China,5.3512452728279,0,3.71889466330221,0,0,3.43338046313346,0,4.06933989275109,0,0,4.26662919464135,4.33303171246323,0,0,0,0,0,0,0,0,0,4.54495360742438,0,4.10800095307568,0,2.7380678045444,4.67489309357394,4.70060562783724,4.84753819770644,5.4098585954938,4.09585908992644,2.81376173944339,4.95495977198755,0,0,0,0,0,3.40519391947414,0,4.6160114063918,0,0,0,4.70872386365286,0,0,0,0,4.64623272983732,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135413,DB-529B,China,5.09469976667293,0,3.6881648220997,3.30278715456544,3.201854608629,3.44335741402816,0,3.30721524473497,2.24682145793164,3.31897558167603,4.3905000142631,4.58170787899292,0,0,0,0,0,0,0,2.63300181778791,1.85987673528152,3.83270917822621,0,3.80773931285194,2.95445769621119,3.43955250513309,4.25546739576414,4.43755235724393,4.46751580321687,5.10606923663406,3.60839732797908,2.33053258405206,3.76538647056387,0,0,0,0,3.05741788394025,3.07942182089096,0,4.41970265740172,2.60258602199414,0,0,5.70767344180434,0,3.74732981713714,0,0,4.35340485959865,0,0,0,0,0,2.28934273735358,0,0,0,0,0,0,0,0.344502298691467
ERR1135414,DB-530B,China,4.78955462384306,0,3.87857684227825,3.40780314148742,3.86732276481416,2.76852541660762,0,3.70636113724534,3.00437111196875,0,3.69936346230739,5.18395810418391,0,0,0,0,0,0,0,0,0,4.210718628177,0,4.12087661414564,0,4.38235686145923,4.96115378566885,4.53952889154183,4.13323302119882,5.46972996784967,4.24906663837113,3.06185707892447,5.10296283309785,0,0,0,0,0,3.87045092210984,0,4.55766748578494,0,3.59758286221194,0,4.83323323006461,0,0,0,0,3.84961710764067,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135415,DB-531B,China,4.77285531119136,0,3.07757075901349,0,0,0,0,3.83046273763904,2.79001772350895,0,4.03284096742442,4.08551335711464,0,0,0,0,0,0,0,0,0,3.90753017490731,0,3.82230164412224,2.85072137416636,2.92751488536403,3.98952144714926,4.54523954411925,4.33545343799395,5.59105346599499,2.89347698598771,0,0,0,0,0,0,0,0,0,4.69659644826221,0,0,0,5.55000211577078,0,0,0,0,4.49279637850122,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135416,DB-537B,China,5.16473236458041,0,0,0,0,0,0,4.99845511388846,0,0,4.20234228287253,3.72310283754258,0,0,0,0,2.67958611682714,0,0,0,0,5.20132491200642,0,4.25786501029185,0,0,4.69637969084383,4.62007453598296,4.32644702979554,5.31409994830751,3.32397757461703,2.86254317686474,4.98828494803486,0,0,0,0,0,2.41740122095397,0,4.66091994444922,0,0,0,4.83703317695694,0,0,0,0,4.19765688190226,3.78069635002594,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135417,EYZ-120B,China,4.86337123222463,0,3.2763984110193,0,3.52041312863427,2.31229278587352,0,3.63933010778264,2.21054940888454,0,4.3005432911922,4.38356856112385,0,0,0,0,2.81732196281283,0,0,0,1.68941151725137,5.0915671201476,0,4.37056159068797,3.58563852279458,2.59312812531837,4.73312203911688,4.65243344983483,4.66703284028073,5.43167238987755,3.54420024371678,2.30692420171145,0,0,0,0,0,0,0,0,4.68666750370445,0,0,0,5.37440501253044,0,0,0,0,4.1495175853281,0,0,0,0,0,3.33079721334629,0,0,0,0,0,0,0,0
ERR1135418,EYZ-183B,China,5.05606845717406,0,0,0,3.91639271270659,0,0,4.78919934960273,2.30505147797406,0,4.11667560876322,3.79191191528591,0,0,0,0,2.53141785391489,0,0,0,0,5.09174020220875,0,4.12241996074648,3.41674334183182,2.67946772147917,4.58511017517843,4.18689470399118,4.68741941203311,5.3087707726445,4.1392107399176,1.8046091000183,2.9982102686637,0,0,0,0,0,0,0,4.55560812200584,0,0,0,5.44920113369754,0,0,0,0,4.26784770652359,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409801824948535
ERR1135419,EYZ-353B,China,4.93283362746572,0,0,0,3.30479495899103,0,0,4.37448109974282,0,0,4.40908159744544,4.33004921626355,0,0,0,0,1.87308185912029,0,0,0,0,4.94085719881154,0,3.75461439974128,3.16719182968327,2.55081966917721,4.24062227803056,4.48852410202444,4.57051064179414,5.49462475948729,4.05301852075549,3.41736506621755,5.33504211192888,0,0,0,0,0,3.22526020431745,0,4.68738112958491,0,2.28515247033566,0,4.58112976855912,0,0,0,0,4.43780861445869,0,0,0,0,0,3.43826716207597,0,0,0,0,0,0,0,0.609500794625087
ERR1135420,EYZ-362B,China,5.23453916202005,0,0,0,0,0,0,4.38151507575544,0,0,4.53162676980457,4.08011044139784,0,0,0,0,2.20409417948261,0,0,0,0,5.20902730601141,0,3.54990095627285,3.5109111234997,2.55527225229647,4.47683036589465,4.65109467048849,4.72873777862971,5.33192023500268,3.77051057857617,2.5593010332987,4.88187458851209,0,0,0,0,2.67018086851461,2.66706313547057,0,4.71953305315679,0,0,0,4.61879210818743,0,0,0,0,4.83101246494961,0,0,0,0,0,2.99346598147804,0,0,0,0,0,0,0,0.427093857542345
ERR1135421,EYZ-378B,China,5.2465432806306,0,0,0,0,0,0,4.11550739423811,0,0,4.35661785386113,3.84234293920779,0,0,0,0,0,0,0,0,2.22289914282583,4.84686154491619,0,3.7740369366509,3.39479219581135,1.51547594263968,4.48403477779568,4.45433996644473,4.4684078935873,5.57172295272982,3.82213393917767,3.25604951514201,4.76267007454142,0,0,0,0,0,0,0,4.48128962167054,0,0,0,5.06381004171992,0,0,0,0,4.43751692359352,0,0,0,0,0,2.87534045047788,0,0,0,0,0,0,0,0
ERR1135422,EYZ-381B,China,5.27039095761982,0,3.226489985568,0,0,0,0,3.01681026659595,2.16762600671493,0,4.30519319231601,4.47925823496432,0,0,0,0,2.33150295266184,0,0,0,0,4.00683537924039,0,4.02573321598787,3.68809890624745,2.53486314725665,4.63126768344631,4.62891110504193,4.71853630747845,5.39147145393656,3.66211321355253,2.125864790375,2.56777065927801,0,0,0,0,0,3.03067353134673,0,4.56165236942805,0,0,0,5.43437929824431,0,0,0,0,4.55376003886291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51158416817913
ERR1135423,EYZ-542B,China,5.31742123699624,0,0,0,0,0,0,3.70018515238698,2.48946489254217,0,4.59585476288746,4.40913353948983,0,0,0,0,2.79646160342694,0,0,0,0,5.04690747360381,0,3.81654880686207,2.99069360068957,2.02503761410044,4.48823793558794,4.70054084682941,4.56817334695578,5.42530283502719,3.22591315901418,2.27188882699922,3.87830846715563,0,0,0,0,3.04437608380219,2.75843516044248,0,4.42979105913184,0,0,0,5.11416836244899,0,0,0,0,4.69859634201137,0,0,0,0,0,0,0,0,0,0,0,0,0,0.529542772537463
ERR1135424,EYZ-568B,China,5.2232616940643,3.37372677383406,3.17643226601433,0,3.42042140008868,0,0,4.52493626383286,0,0,4.63182105731475,3.38174587235163,0,0,0,3.02305882617263,0,0,0,0,0,5.19216869093286,0,3.42436806613452,0,1.9500139750872,4.5746043949617,4.63149603978531,4.40218664709196,5.30160675615093,3.10953369077494,2.20202421213612,3.89433726636235,0,0,0,0,0,2.68096525077285,0,4.48559959810879,0,0,0,5.28868567222364,0,0,0,0,4.67669332163967,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135425,EYZ-611B,China,4.74700067667113,0,3.09988535494762,0,3.60918179046424,0,0,4.34894601201955,1.99322395076921,0,4.52600232516034,3.23267291899734,0,0,0,2.91096878877149,0,0,0,0,2.20917420423068,5.01751401372366,0,4.38253652410473,3.47672415090281,0,4.38256436501787,4.82603424744608,4.3521229179256,5.24809821461838,3.53631999945933,1.96503437692618,3.289008185947,0,0,0,0,0,0,0,4.49569544424358,0,0,0,5.61816843815879,0,0,0,0,3.70301962671801,0,0,0,0,0,3.08798088995863,1.87650096697986,0,0,0,0,0,0,0
ERR1135426,EYZ-615B,China,5.25378126033526,0,0,0,0,0,0,3.50421681139544,2.18385400235383,0,3.65107298355412,3.82131981271327,0,0,0,0,2.77579912731394,0,0,0,0,5.53570045695158,0,3.34875869947818,3.52744180714072,0,4.67146586846938,4.470283703741,4.48634379059067,5.01785617689806,3.34937313704995,1.80760622634668,0,0,2.97588992485648,0,0,0,0,0,3.92721571903195,0,0,0,5.34440937433738,0,0,0,0,4.10196230181166,0,0,0,0,0,0,0,0,0,0,0,0.75897161787463,0,0
ERR1135427,EYZ-160Ba,China,4.9214046720403,0,0,0,4.05758071977275,0,0,4.00680458367592,0,0,4.68520115360778,4.80783352247002,0,0,0,0,0,0,0,0,0,4.47640310020766,0,4.03380787523103,0,0,4.86261169694022,4.89319537937477,4.52756800996383,5.57353657239448,0,0,0,0,0,0,0,0,4.01708322281892,0,4.52272571802327,0,0,0,5.11847368922365,0,0,0,0,3.85229224495549,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135428,EYZ-160Bb,China,4.85294493680106,0,0,0,0,0,0,4.01218301425117,0,0,4.64104934755994,4.83036351309237,0,0,0,0,0,0,0,0,0,4.44666146109129,0,3.95318263718782,0,0,4.57956503353704,4.83060302120012,4.55857899517962,5.61261269230129,0,0,0,0,0,0,0,0,4.29836064219715,0,4.52397650675558,0,3.05312901668885,0,5.19369147928731,0,0,0,0,3.88909335048948,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR1135429,EYZ-192Ba,China,4.75170682896848,0,3.06064855102707,0,0,0,0,4.32939000325857,0,0,4.11279844942789,4.33255855743497,0,0,0,0,1.94574380062449,0,0,0,0,4.67703444734773,0,3.62775681772514,2.66532690040206,0,4.34621770813956,4.40039307256551,4.62636026812599,5.06450055141012,2.87922086750072,0,4.00855906344398,0,0,0,0,0,3.54433392687034,0,4.23178192574763,0,2.71371236990617,0,5.76278378162456,0,0,0,0,4.24166875338516,0,0,0,0,0,0,0,0,0,0,0,0,0,0
